2014-08-17T09:30:50.270000Z,50066.2,200
2014-08-17T09:30:50.810000Z,47398.2,200
2014-08-17T09:30:51.310000Z,49243.1,200
2014-08-17T09:30:51.810000Z,48551.3,200
2014-08-17T09:30:52.310000Z,53675.5,200
2014-08-17T09:30:52.811000Z,41807.2,200
2014-08-17T09:30:53.311000Z,44383.3,200
2014-08-17T09:30:53.811000Z,49351.7,200
2014-08-17T09:30:54.311000Z,45899,200
2014-08-17T09:30:54.811000Z,44706.5,200
2014-08-17T09:30:55.311000Z,48921.7,200
2014-08-17T09:30:55.811000Z,49794.2,200
2014-08-17T09:30:56.311000Z,45201.9,200
2014-08-17T09:30:56.811000Z,51223.1,200
2014-08-17T09:30:57.311000Z,48486.3,200
2014-08-17T09:30:57.811000Z,55836.5,200
2014-08-17T09:30:58.311000Z,53419.4,200
2014-08-17T09:30:58.811000Z,45727.9,200
2014-08-17T09:30:59.311000Z,47893.5,200
2014-08-17T09:30:59.811000Z,44191.1,200
2014-08-17T09:31:00.311000Z,52180.7,200
2014-08-17T09:31:00.811000Z,49956.4,200
2014-08-17T09:31:01.311000Z,50092.7,200
2014-08-17T09:31:01.871000Z,50465.3,200
2014-08-17T09:31:02.371000Z,51668,200
2014-08-17T09:31:02.871000Z,48852.6,200
2014-08-17T09:31:03.371000Z,51680.5,200
2014-08-17T09:31:03.871000Z,54283,200
2014-08-17T09:31:04.371000Z,47173,200
2014-08-17T09:31:04.871000Z,48335,200
2014-08-17T09:31:05.372000Z,51206.4,200
2014-08-17T09:31:05.872000Z,46869.2,200
2014-08-17T09:31:06.382000Z,51057.4,200
2014-08-17T09:31:06.882000Z,49760.8,200
2014-08-17T09:31:07.382000Z,56844,200
2014-08-17T09:31:07.882000Z,44289.7,200
2014-08-17T09:31:08.382000Z,53048.3,200
2014-08-17T09:31:08.882000Z,52768.6,200
2014-08-17T09:31:09.382000Z,57047.4,200
2014-08-17T09:31:09.882000Z,47976.9,200
2014-08-17T09:31:10.382000Z,39722,200
2014-08-17T09:31:10.882000Z,42245.6,200
2014-08-17T09:31:11.382000Z,51225.5,200
2014-08-17T09:31:11.882000Z,43805.2,200
2014-08-17T09:31:12.382000Z,44529.4,200
2014-08-17T09:31:12.882000Z,46239.2,200
2014-08-17T09:31:13.382000Z,51995.6,200
2014-08-17T09:31:13.882000Z,53397.2,200
2014-08-17T09:31:14.382000Z,46943.8,200
2014-08-17T09:31:14.882000Z,51979,200
2014-08-17T09:31:15.382000Z,50922.4,200
2014-08-17T09:31:15.882000Z,50912.3,200
2014-08-17T09:31:16.382000Z,50679.4,200
2014-08-17T09:31:16.882000Z,45272.1,200
2014-08-17T09:31:17.382000Z,45124.7,200
2014-08-17T09:31:17.882000Z,54173.1,200
2014-08-17T09:31:18.382000Z,51988.6,200
2014-08-17T09:31:18.882000Z,48764,200
2014-08-17T09:31:19.382000Z,47773.2,200
2014-08-17T09:31:19.882000Z,49201.4,200
2014-08-17T09:31:20.382000Z,47999.7,200
2014-08-17T09:31:20.882000Z,43759,200
2014-08-17T09:31:21.382000Z,46301.8,200
2014-08-17T09:31:21.882000Z,42644.2,200
2014-08-17T09:31:22.382000Z,42701.7,200
2014-08-17T09:31:22.882000Z,47043.8,200
2014-08-17T09:31:23.382000Z,45213.1,200
2014-08-17T09:31:23.882000Z,33984.8,200
2014-08-17T09:31:24.382000Z,34732.4,200
2014-08-17T09:31:24.882000Z,45609.3,200
