2014-07-28T07:41:16.516000Z,50066.2,200
2014-07-28T07:41:17.021000Z,47398.2,200
2014-07-28T07:41:17.523000Z,49243.1,200
2014-07-28T07:41:18.026000Z,48551.3,200
2014-07-28T07:41:18.529000Z,53675.5,200
2014-07-28T07:41:19.032000Z,41807.2,200
2014-07-28T07:41:19.534000Z,44383.3,200
2014-07-28T07:41:20.035000Z,49351.7,200
2014-07-28T07:41:20.537000Z,45899,200
2014-07-28T07:41:21.039000Z,44706.5,200
2014-07-28T07:41:21.542000Z,48921.7,200
2014-07-28T07:41:22.047000Z,49794.2,200
2014-07-28T07:41:22.549000Z,45201.9,200
2014-07-28T07:41:23.052000Z,51223.1,200
2014-07-28T07:41:23.553000Z,48486.3,200
2014-07-28T07:41:24.055000Z,55836.5,200
2014-07-28T07:41:24.558000Z,53419.4,200
2014-07-28T07:41:25.074000Z,45727.9,200
2014-07-28T07:41:25.576000Z,47893.5,200
2014-07-28T07:41:26.079000Z,44191.1,200
2014-07-28T07:41:26.583000Z,52180.7,200
2014-07-28T07:41:27.086000Z,49956.4,200
2014-07-28T07:41:27.588000Z,50092.7,200
2014-07-28T07:41:28.090000Z,50465.3,200
2014-07-28T07:41:28.592000Z,51668,200
2014-07-28T07:41:29.094000Z,48852.6,200
2014-07-28T07:41:29.597000Z,51680.5,200
