2014-07-27T06:05:23.513000Z,50066.2,200
2014-07-27T06:05:24.013000Z,47398.2,200
2014-07-27T06:05:24.513000Z,49243.1,200
2014-07-27T06:05:25.013000Z,48551.3,200
2014-07-27T06:05:25.513000Z,53675.5,200
2014-07-27T06:05:26.013000Z,41807.2,200
2014-07-27T06:05:26.513000Z,44383.3,200
2014-07-27T06:05:27.013000Z,49351.7,200
2014-07-27T06:05:27.513000Z,45899,200
2014-07-27T06:05:28.013000Z,44706.5,200
2014-07-27T06:05:28.513000Z,48921.7,200
2014-07-27T06:05:29.013000Z,49794.2,200
2014-07-27T06:05:29.513000Z,45201.9,200
2014-07-27T06:05:30.013000Z,51223.1,200
2014-07-27T06:05:30.513000Z,48486.3,200
2014-07-27T06:05:31.013000Z,55836.5,200
2014-07-27T06:05:31.523000Z,53419.4,200
2014-07-27T06:05:32.023000Z,45727.9,200
2014-07-27T06:05:32.523000Z,47893.5,200
2014-07-27T06:05:33.023000Z,44191.1,200
2014-07-27T06:05:33.523000Z,52180.7,200
2014-07-27T06:05:34.023000Z,49956.4,200
2014-07-27T06:05:34.523000Z,50092.7,200
2014-07-27T06:05:35.023000Z,50465.3,200
2014-07-27T06:05:35.523000Z,51668,200
2014-07-27T06:05:36.023000Z,48852.6,200
2014-07-27T06:05:36.523000Z,51680.5,200
2014-07-27T06:05:37.033000Z,54283,200
2014-07-27T06:05:37.534000Z,47173,200
2014-07-27T06:05:38.034000Z,48335,200
2014-07-27T06:05:38.534000Z,51206.4,200
2014-07-27T06:05:39.034000Z,46869.2,200
2014-07-27T06:05:39.534000Z,51057.4,200
2014-07-27T06:05:40.064000Z,49760.8,200
2014-07-27T06:05:40.564000Z,56844,200
2014-07-27T06:05:41.064000Z,44289.7,200
2014-07-27T06:05:41.594000Z,53048.3,200
2014-07-27T06:05:42.094000Z,52768.6,200
2014-07-27T06:05:42.595000Z,57047.4,200
2014-07-27T06:05:43.095000Z,47976.9,200
2014-07-27T06:05:43.625000Z,39722,200
2014-07-27T06:05:44.125000Z,42245.6,200
2014-07-27T06:05:44.625000Z,51225.5,200
2014-07-27T06:05:45.125000Z,43805.2,200
2014-07-27T06:05:45.625000Z,44529.4,200
2014-07-27T06:05:46.125000Z,46239.2,200
2014-07-27T06:05:46.625000Z,51995.6,200
2014-07-27T06:05:47.125000Z,53397.2,200
2014-07-27T06:05:47.625000Z,46943.8,200
2014-07-27T06:05:48.125000Z,51979,200
2014-07-27T06:05:48.625000Z,50922.4,200
2014-07-27T06:05:49.135000Z,50912.3,200
2014-07-27T06:05:49.635000Z,50679.4,200
2014-07-27T06:05:50.135000Z,45272.1,200
2014-07-27T06:05:50.635000Z,45124.7,200
2014-07-27T06:05:51.135000Z,54173.1,200
2014-07-27T06:05:51.635000Z,51988.6,200
2014-07-27T06:05:52.135000Z,48764,200
2014-07-27T06:05:52.635000Z,47773.2,200
2014-07-27T06:05:53.135000Z,49201.4,200
2014-07-27T06:05:53.695000Z,47999.7,200
2014-07-27T06:05:54.195000Z,43759,200
2014-07-27T06:05:54.695000Z,46301.8,200
2014-07-27T06:05:55.195000Z,42644.2,200
2014-07-27T06:05:55.695000Z,42701.7,200
2014-07-27T06:05:56.195000Z,47043.8,200
2014-07-27T06:05:56.695000Z,45213.1,200
2014-07-27T06:05:57.195000Z,33984.8,200
2014-07-27T06:05:57.695000Z,34732.4,200
2014-07-27T06:05:58.195000Z,45609.3,200
2014-07-27T06:05:58.695000Z,51651.6,200
2014-07-27T06:05:59.195000Z,54499.2,200
2014-07-27T06:05:59.695000Z,49910.6,200
2014-07-27T06:06:00.195000Z,51002.3,200
2014-07-27T06:06:00.696000Z,51784,200
2014-07-27T06:06:01.196000Z,52396.9,200
2014-07-27T06:06:01.696000Z,43759.6,200
2014-07-27T06:06:02.216000Z,53488.4,200
2014-07-27T06:06:02.716000Z,53489.2,200
2014-07-27T06:06:03.216000Z,55159.6,200
2014-07-27T06:06:03.716000Z,43830.9,200
2014-07-27T06:06:04.216000Z,50963.1,200
2014-07-27T06:06:04.716000Z,43834,200
2014-07-27T06:06:05.216000Z,48253.5,200
2014-07-27T06:06:05.716000Z,48784.8,200
2014-07-27T06:06:06.216000Z,56405.7,200
